フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,22.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,21.5,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,20.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,19.6,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,DBA-JC1,19.6,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,19.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,19.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,19.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,19.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,18.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,ライフ,CBA-JC2,17.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM1,18.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM1,15.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM1,14.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM2,15.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM2,14.6,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS,ABA-HM2,14.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM3,18.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM3,15.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM3,14.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM4,16.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM4,15.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM4,14.6,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,ホンダ,VAMOS Hobio,ABA-HM4,14.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,24.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,22.5,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,24.5,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,23.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,22.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,キャロル,DBA-HB25S,23.5,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,スクラム,ABA-DG64W,15.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,スクラム,ABA-DG64W,15.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,スクラム,ABA-DG64W,15.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,スクラム,ABA-DG64W,15.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,スクラム,ABA-DG64W,14.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,AZ-オフロード,ABA-JM23W,16.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,AZ-オフロード,ABA-JM23W,14.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,23.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,22.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,20.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,19.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,19.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-WAGON,DBA-H82W,18.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-SPORT,DBA-H82W,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-SPORT,DBA-H82W,19.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-SPORT,CBA-H82W,17.2,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,eK-SPORT,CBA-H82W,15.4,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,DBA-H82A,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,DBA-H82A,18.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,DBA-H82A,18.6,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,DBA-H82A,17.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,CBA-H82A,16.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,トッポ,CBA-H82A,15.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,アイ,DBA-HA1W,21.0,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,アイ,DBA-HA1W,20.5,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,アイ,CBA-HA1W,19.8,ガソリン
平成25年3月,000989172_10・15_ガソリン乗用車（軽自動車）.xls,三菱,アイ,CBA-HA1W,19.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI One,DBA-SR16,20.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI One,CBA-SR16,16.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,DBA-SU16,20.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,CBA-SU16,16.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-SV16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-SV16,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-SV16,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,DBA-ZN16,20.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｺﾝﾊﾞｰﾁﾌﾞﾙ,CBA-ZN16,16.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-ZP16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｺﾝﾊﾞｰﾁﾌﾞﾙ,DBA-ZP16,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,DBA-ZF16,20.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,Clubman,DBA-ZF16,15.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,Clubman,DBA-ZF16,15.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-ZG16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,Clubman,DBA-ZG16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,Clubman,DBA-ZG16,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI One,CBA-ZA16,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,CBA-ZA16,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,CBA-ZA16,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,CBA-ZA16,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI One,DBA-ZA16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZA16,19.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper,DBA-ZA16,17.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZA16,17.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI ｸｰﾊﾟｰ S,DBA-ZC16,17.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,17.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,15.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,15.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI ｸｰﾊﾟｰ S,CBA-ZC16A,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,CBA-ZC16A,13.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,DBA-ZC16A,16.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,DBA-ZC16A,16.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper ｸｰﾍﾟ,CBA-SX16,16.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper ｸｰﾍﾟ,DBA-SX16,20.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S ｸｰﾍﾟ,DBA-SX16S,20.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S ｸｰﾍﾟ,DBA-SX16S,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper ﾛｰﾄﾞｽﾀｰ,CBA-SY16,16.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper ﾛｰﾄﾞｽﾀｰ,DBA-SY16,20.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,MINI Cooper S,DBA-SY16S,20.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,ﾛｰﾄﾞｽﾀｰ,DBA-SY16S,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 328i,DBA-3A20,15.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i,LBA-PG20G,18.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i,LBA-PG20,15.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i,LBA-PG20,14.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i ｸｰﾍﾟ,LBA-KD20G,17.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i ｸｰﾍﾟ,LBA-KD20,15.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 320i ﾂｰﾘﾝｸﾞ,LBA-US20,13.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 325i,LBA-PH25,12.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 325i ﾂｰﾘﾝｸﾞ,LBA-UT25,11.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 325i ｸｰﾍﾟ,LBA-KE25,12.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 335i ｸｰﾍﾟ (7DCT),ABA-KG35,10.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 335i,ABA-PM35,10.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 335i ｶﾌﾞﾘｵﾚ (7DCT),ABA-DX35,10.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 335i ﾂｰﾘﾝｸﾞ,ABA-UV35,9.9,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW M3 ｸｰﾍﾟ (6MT),ABA-WD40,9.3,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,(7DCT),CBA-WD40,9.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW M3 ｾﾀﾞﾝ (6MT),ABA-VA40,9.3,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,(7DCT),CBA-VA40,9.5,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 116i,DBA-1A16,17.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 120i,DBA-1A16,17.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 120iｸｰﾍﾟ,LBA-UC20,14.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 120i ｶﾌﾞﾘｵﾚ,LBA-UM20,13.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW 135i ｸｰﾍﾟ (6MT),ABA-UC30,10.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,(7DCT),ABA-UC30,10.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X1 sDrive 18i,ABA-VL18,11.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X1 xDrive 20i,DBA-VM20,12.4,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X1 xDrive 28i,DBA-VM20,12.2,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X3 xDrive 20i,DBA-WX20,14.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X3 xDrive 28i,CBA-WX30,10.6,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW X3 xDrive 35i,DBA-WX35,12.0,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW Z4 sDrive 20i,DBA-LL20,12.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW Z4 sDrive 20i,DBA-LL20,12.8,ガソリン
平成25年3月,000989174_10・15_ガソリン乗用車（普通・小型）.xls,BMW,BMW Z4 sDrive 35i (7DCT),ABA-LM30,9.9,ガソリン
